title,price,link,category,storage,average_price,median_price
iPhone 14 PRO 256GB,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=370707042,Pro,256GB,7636.44,7500.00
iPhone 13 pro Max 256 GB,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=370613064,Pro Max,256GB,6987.24,7000.00
iPhone 14 PRO max,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=370512650,Pro Max,Unknown,9129.35,8990.00
Pent brukt iPhone 14 Pro Max- 256 GB,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=370405391,Pro Max,256GB,7666.67,6500.00
Helt ny- ubrukt iPhone 13 ProMax 128,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=370022689,Pro,Unknown,10000.00,10000.00
iPhone 15 Pro (Blå titan),10000,https://www.finn.no/bap/forsale/ad.html?finnkode=369998791,Pro,Unknown,10503.21,10495.00
iPhone 15 pro,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=369125615,Pro,Unknown,10503.21,10495.00
iPhone 14 Pro Max 256GB,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=369114477,Pro Max,256GB,8640.21,8500.00
iPhone 14 pro 128 GB,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=367173067,Pro,128GB,7515.39,7450.00
iPhone 14 pro Max 128gb,10000,https://www.finn.no/bap/forsale/ad.html?finnkode=365861190,Pro Max,128GB,8174.90,7800.00
Brukt iPhone 14 Pro Max - 2 års garanti,9999,https://www.finn.no/bap/webstore/ad.html?finnkode=338230883,Pro Max,Unknown,9373.46,9749.50
iPhone 14 pro Max 128 GB,9999,https://www.finn.no/bap/forsale/ad.html?finnkode=373825644,Pro Max,128GB,8174.90,7800.00
iPhone 14 Max Pro - Deep Purple 128gb,9999,https://www.finn.no/bap/forsale/ad.html?finnkode=373093148,Pro,128GB,7515.39,7450.00
iPhone 15 Pro (128GB) som ny,9999,https://www.finn.no/bap/forsale/ad.html?finnkode=371726341,Pro,128GB,10574.26,10000.00
iPhone 14 Pro Max,9999,https://www.finn.no/bap/forsale/ad.html?finnkode=371315518,Pro Max,Unknown,9129.35,8990.00
NY PRIS! iPhone 14 PRO 128GB Stellarsvart (modell A2890),9999,https://www.finn.no/bap/forsale/ad.html?finnkode=365681881,Pro,128GB,9999.00,9999.00
Kliss NY iPhone 11 PRO MAX 512GB GULL,9995,https://www.finn.no/bap/forsale/ad.html?finnkode=184262479,Pro Max,512GB,9995.00,9995.00
iPhone 15 - 128gb Black,9950,https://www.finn.no/bap/forsale/ad.html?finnkode=369294281,Regular,128GB,9192.68,9244.50
iPhone 14 pro Max 256GB lilla,9900,https://www.finn.no/recommerce/forsale/item/374684135,Pro Max,256GB,8640.21,8500.00
Som ny iPhone 15 Pro Max 256 GB,9900,https://www.finn.no/recommerce/forsale/item/374492399,Pro Max,256GB,11849.75,11700.00
iPhone 14 Pro Max 1TB Gull,9900,https://www.finn.no/recommerce/forsale/item/374448837,Pro Max,Unknown,9129.35,8990.00
iPhone 15 Pro svart 128GB,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=374165513,Pro,128GB,10574.26,10000.00
iPhone 14 Pro 256 GB - iOS 16.1 (Deep Purple),9900,https://www.finn.no/bap/forsale/ad.html?finnkode=373639370,Pro,256GB,7636.44,7500.00
iPhone 15 Pro 128GB,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=373255951,Pro,128GB,10574.26,10000.00
iPhone 15 128GB sort,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=372651986,Regular,128GB,9192.68,9244.50
iPhone 15 Pro 256GB,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=372588045,Pro,256GB,10892.56,10500.00
Apple iPhone 15 Plus 128 GB Blue,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=371923041,Regular,128GB,6844.45,7500.00
Veldig pent brukt iPhone 15 Pro 128 GB naturlig titan,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=371596626,Pro,128GB,9900.00,9900.00
NY UÅPNET iPhone 13 pro max gull 128GB,9900,https://www.finn.no/bap/forsale/ad.html?finnkode=369879374,Pro Max,128GB,9900.00,9900.00
iPhone 16 Pro Max (sort titan 256GB),16500,https://www.finn.no/recommerce/forsale/item/373658024,Pro Max,256GB,16836.25,16500.00
iPhone 14 Plus 128GB Blue - Utstillingsmodell,9900,https://www.finn.no/bap/webstore/ad.html?finnkode=337354468,Regular,128GB,6336.27,6250.00
iPhone 14 Pro Max,9800,https://www.finn.no/bap/forsale/ad.html?finnkode=371920267,Pro Max,Unknown,9129.35,8990.00
iPhone 14 Pro Max 256 GB,9750,https://www.finn.no/recommerce/forsale/item/364086090,Pro Max,256GB,8640.21,8500.00
iPhone 14 Pro (Ny)– 5G smarttelefon 128GB Stellarsvart,9600,https://www.finn.no/bap/forsale/ad.html?finnkode=373196619,Pro,128GB,7515.39,7450.00
iPhone 14 Pro 256 gb Space Black,9595,https://www.finn.no/bap/forsale/ad.html?finnkode=370168167,Pro,256GB,7636.44,7500.00
iPhone 15 Pro som ny,9500,https://www.finn.no/recommerce/forsale/item/374851116,Pro,Unknown,10503.21,10495.00
iPhone 14 pro max 128 GB STRØKEN,9500,https://www.finn.no/recommerce/forsale/item/341150284,Pro Max,128GB,8174.90,7800.00
iPhone 14 Pro Max 256GB,9500,https://www.finn.no/recommerce/forsale/item/374815650,Pro Max,256GB,8640.21,8500.00
iPhone 14 Pro (Ny)– 5G smarttelefon 128GB Stellarsvart,9500,https://www.finn.no/recommerce/forsale/item/374780528,Pro,128GB,7515.39,7450.00
iPhone 14 pro Max 256,9500,https://www.finn.no/recommerce/forsale/item/374713909,Pro Max,Unknown,9129.35,8990.00
iPhone 15 Pro 256GB Titanium (Sort),9500,https://www.finn.no/recommerce/forsale/item/374664956,Pro,256GB,10892.56,10500.00
Helt ny iPhone 15 pro. 128gb,9500,https://www.finn.no/recommerce/forsale/item/374650610,Pro,128GB,9500.00,9500.00
iPhone 15 Pro 128gb black titanium,9500,https://www.finn.no/recommerce/forsale/item/374638882,Pro,128GB,10574.26,10000.00
iPhone 15 Pro 256GB blå titan,9500,https://www.finn.no/recommerce/forsale/item/374636312,Pro,256GB,10892.56,10500.00
iPhone 15 Pro 128 GB,9500,https://www.finn.no/recommerce/forsale/item/374563640,Pro,128GB,10574.26,10000.00
iPhone 14 Pro,9500,https://www.finn.no/recommerce/forsale/item/374505355,Pro,Unknown,7482.00,7450.00
iPhone 15 Pro Max 256 GB Blue Titanium,9500,https://www.finn.no/recommerce/forsale/item/374499757,Pro Max,256GB,12641.51,12500.00
iPhone 15 Pro 256 GB naturlig titan,9500,https://www.finn.no/recommerce/forsale/item/374439734,Pro,256GB,10892.56,10500.00
iPhone 15 Plus 256GB,9500,https://www.finn.no/recommerce/forsale/item/364774386,Regular,256GB,9085.71,9000.00
iPhone 14 Pro Max - 256GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=368129933,Pro Max,256GB,8640.21,8500.00
iPhone 15 pro max,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=374002180,Pro Max,Unknown,12800.44,13000.00
iPhone 14 pro max (256GB),9500,https://www.finn.no/bap/forsale/ad.html?finnkode=373467289,Pro Max,256GB,8640.21,8500.00
iPhone 14 pro Max 512gb  gold,9500,https://www.finn.no/recommerce/forsale/item/373755679,Pro Max,512GB,10450.00,10000.00
iPhone 15 pro svart titan,9500,https://www.finn.no/recommerce/forsale/item/373718544,Pro,Unknown,10503.21,10495.00
iPhone 15 pro byttes i iPhone 15 Pro Max,9500,https://www.finn.no/recommerce/forsale/item/373534408,Pro Max,Unknown,12800.44,13000.00
iPhone 14 plus 256GB,9500,https://www.finn.no/recommerce/forsale/item/373451819,Regular,256GB,7233.33,7200.00
iPhone 15 Pro,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=373400230,Pro,Unknown,10503.21,10495.00
Helt ny iPhone 14 pro Max 256gb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=373098349,Pro Max,256GB,11849.75,11700.00
iPhone 16 Pro Max (sort titan 256GB),16500,https://www.finn.no/recommerce/forsale/item/373658024,Pro Max,256GB,16836.25,16500.00
iPhone 14 Pro Max 512 GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=373171891,Pro Max,512GB,10450.00,10000.00
iPhone 15 pro Max 1tb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=372598864,Pro Max,Unknown,12800.44,13000.00
Apple iPhone 15 Plus 128 GB svart,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=372132990,Regular,128GB,6844.45,7500.00
Apple iPhone 14 Pro Max,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371727142,Pro Max,Unknown,9373.46,9749.50
Nyåpnet iPhone 15 128GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371609572,Regular,128GB,6844.45,7500.00
iPhone 14 Pro - 256 GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371504339,Pro,256GB,7636.44,7500.00
iPhone 15 pro,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371494627,Pro,Unknown,10503.21,10495.00
iPhone 15 pro 128gb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371343597,Pro,128GB,10574.26,10000.00
iPhone 14 Pro Max 256GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371245241,Pro Max,256GB,8640.21,8500.00
iPhone 14 Pro Max 128GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=371221498,Pro Max,128GB,8174.90,7800.00
iPhone 14 Pro Max 256 GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=370734614,Pro Max,256GB,8640.21,8500.00
iPhone 12 Pro Max 512GB,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=361435682,Pro Max,512GB,8300.00,7000.00
Grå iPhone 15 Pro (128 GB),9500,https://www.finn.no/bap/forsale/ad.html?finnkode=370533027,Pro,128GB,7676.11,7500.00
Strøken iPhone 14 Pro  128GB i Gull farge,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=336045687,Pro,128GB,7676.11,7500.00
iPhone 14 Pro 128 Gb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=370195917,Pro,128GB,7515.39,7450.00
iPhone 15 Plus,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=370130182,Regular,Unknown,8287.67,8799.00
iPhone 14 Plus,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=369553403,Regular,Unknown,6228.35,6000.00
Helt Ny iPhone 12 Pro max 128gb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=369542220,Pro Max,128GB,9500.00,9500.00
iPhone 14 Pro Max 128gb,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=366605191,Pro Max,128GB,8174.90,7800.00
iPhone 14 Pro Max 256GB purple,9500,https://www.finn.no/bap/forsale/ad.html?finnkode=360381751,Pro Max,256GB,8640.21,8500.00
iPhone 15 Pro 128gb Pent brukt!,9499,https://www.finn.no/bap/forsale/ad.html?finnkode=371519964,Pro,128GB,10574.26,10000.00
iPhone 15 128GB Grønn - Utstillingsmodell,9490,https://www.finn.no/bap/webstore/ad.html?finnkode=373257814,Regular,128GB,9192.68,9244.50
Strøken iPhone 15 pro 128gb hvit,9490,https://www.finn.no/bap/forsale/ad.html?finnkode=372079791,Pro,128GB,7676.11,7500.00
iPhone 15 128GB Blue - Utstillingsmodell,9490,https://www.finn.no/bap/webstore/ad.html?finnkode=371423268,Regular,128GB,9192.68,9244.50
iPhone 15 128GB Green - Utstillingsmodell,9490,https://www.finn.no/bap/webstore/ad.html?finnkode=371293803,Regular,128GB,9192.68,9244.50
iPhone 15 128GB Blue - Utstillingsmodell,9490,https://www.finn.no/bap/webstore/ad.html?finnkode=371293351,Regular,128GB,9192.68,9244.50
iPhone 15 128GB Yellow - Utstillingsmodell,9490,https://www.finn.no/bap/webstore/ad.html?finnkode=371292433,Regular,128GB,9192.68,9244.50
Brukt iPhone 14 Pro - 2 års garanti,9389,https://www.finn.no/bap/webstore/ad.html?finnkode=338230088,Pro,Unknown,8044.07,8125.00
iPhone 15 pro - Naturlig Titan - 128gb,9300,https://www.finn.no/recommerce/forsale/item/374697432,Pro,128GB,10574.26,10000.00
iPhone 15 pro Max,9300,https://www.finn.no/bap/forsale/ad.html?finnkode=373441008,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pro blå titan,9300,https://www.finn.no/bap/forsale/ad.html?finnkode=372666441,Pro,Unknown,10503.21,10495.00
iPhone 14 Pro Max 256 GB Deep Purple,9300,https://www.finn.no/bap/forsale/ad.html?finnkode=370423548,Pro Max,256GB,8640.21,8500.00
iPhone 14 pro 512 GB,9100,https://www.finn.no/bap/forsale/ad.html?finnkode=371864882,Pro,512GB,8516.67,8950.00
iPhone 15pro,9100,https://www.finn.no/bap/forsale/ad.html?finnkode=371589573,Pro,Unknown,9050.00,9050.00
iPhone 15 Pro Blå Titan 128 GB,9000,https://www.finn.no/recommerce/forsale/item/374869385,Pro,128GB,10574.26,10000.00
Strøken iPhone 15 Pro 128GB,9000,https://www.finn.no/recommerce/forsale/item/374866618,Pro,128GB,7676.11,7500.00
iPhone 15 Pro - 128GB - Black Titanium,9000,https://www.finn.no/recommerce/forsale/item/374630128,Pro,128GB,10574.26,10000.00
iPhone 14 Pro 1TB - Sort - pent brukt uten skader,9000,https://www.finn.no/recommerce/forsale/item/374620701,Pro,Unknown,7482.00,7450.00
iPhone 14 Pro 256 GB,9000,https://www.finn.no/recommerce/forsale/item/374612296,Pro,256GB,7636.44,7500.00
iPhone 14 promax,9000,https://www.finn.no/recommerce/forsale/item/374538820,Pro,Unknown,7482.00,7450.00
iPhone 15 Plus 256GB (sort),9000,https://www.finn.no/recommerce/forsale/item/374492156,Regular,256GB,9085.71,9000.00
Strøken iPhone 15,9000,https://www.finn.no/recommerce/forsale/item/373919670,Regular,Unknown,5099.95,5000.00
iPhone 14 Pro Max | 512 GB | SILVER |,9000,https://www.finn.no/recommerce/forsale/item/373796861,Pro Max,512GB,10450.00,10000.00
iPhone 15 plus 256 gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=373599660,Regular,256GB,9085.71,9000.00
iPhone 15 plus 256gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372947929,Regular,256GB,9085.71,9000.00
Brukt iPhone 13 Pro Max - 2 års garanti,7749,https://www.finn.no/bap/webstore/ad.html?finnkode=332224842,Pro Max,Unknown,9373.46,9749.50
iPhone 14 pro 1TB,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372745940,Pro,Unknown,7482.00,7450.00
Ny iPhone 13 Pro (256 GB),9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372368432,Pro,256GB,7092.60,7000.00
iPhone 15pro 256,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372264829,Pro,Unknown,9050.00,9050.00
iPhone 14 ProMax GOLD 128GB,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372142994,Pro,128GB,7515.39,7450.00
iPhone 13 Pro Max 1TB,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=372140222,Pro Max,Unknown,6623.42,6500.00
iPhone 14 Pro Max 256gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371908808,Pro Max,256GB,8640.21,8500.00
iPhone 14 pro 128 GB,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371896591,Pro,128GB,7515.39,7450.00
iPhone 15 pro 128GB natural titanium,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371602318,Pro,128GB,10574.26,10000.00
iPhone 14 pro Max,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371517440,Pro Max,Unknown,9129.35,8990.00
(Toppmodell) iPhone 13 Pro Max 1000GB- Graphite,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371449213,Pro Max,512GB,9500.00,8000.00
iPhone 15,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=371337495,Regular,Unknown,8287.67,8799.00
iPhone 14pro med 256,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370894531,Pro,Unknown,8000.00,9000.00
iPhone 14pro med 256,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370894228,Pro,Unknown,8000.00,9000.00
iPhone 14 pro Max,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370869829,Pro Max,Unknown,9129.35,8990.00
iPhone 15,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370672764,Regular,Unknown,8287.67,8799.00
iPhone 14 Pro 256gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370326522,Pro,256GB,7636.44,7500.00
iPhone 14 pro Max 256 gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370227446,Pro Max,256GB,8640.21,8500.00
iPhone 14 Pro Max,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370150549,Pro Max,Unknown,9129.35,8990.00
iPhone 14 Pro 128gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=370142937,Pro,128GB,7515.39,7450.00
iPhone 14 pro max space grey - 128gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=320137410,Pro Max,128GB,8174.90,7800.00
iPhone 14 pro Max 128gb,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=365977946,Pro Max,128GB,8174.90,7800.00
iPhone 14 pro,9000,https://www.finn.no/bap/forsale/ad.html?finnkode=365673540,Pro,Unknown,7482.00,7450.00
iPhone 15 128 gb - Strøken,8999,https://www.finn.no/recommerce/forsale/item/374248230,Regular,128GB,9192.68,9244.50
iPhone 14 Pro max,8999,https://www.finn.no/bap/forsale/ad.html?finnkode=373958778,Pro Max,Unknown,9129.35,8990.00
Svært pen iPhone 15 - 99%🔋 (+kvittering og Apple Garanti),8999,https://www.finn.no/bap/forsale/ad.html?finnkode=371606441,Regular,Unknown,8999.00,8999.00
Som ny iPhone 12 pro Max 128 GB,8999,https://www.finn.no/bap/forsale/ad.html?finnkode=320680583,Pro Max,128GB,7174.75,7100.00
iPhone 15 Pro 128 GB Naturlig Titan,8995,https://www.finn.no/bap/forsale/ad.html?finnkode=372121630,Pro,128GB,10574.26,10000.00
iPhone 14 pro Max,8990,https://www.finn.no/recommerce/forsale/item/374523438,Pro Max,Unknown,9129.35,8990.00
Brukt iPhone 13 Pro Max - 2 års garanti,8990,https://www.finn.no/bap/webstore/ad.html?finnkode=291664504,Pro Max,Unknown,9373.46,9749.50
iPhone 15 Pro Max 256 - blå titan - Ripefri skjerm!,8990,https://www.finn.no/recommerce/forsale/item/374331435,Pro Max,Unknown,12800.44,13000.00
iPhone 15 pluss 128GB Svart.,8990,https://www.finn.no/bap/forsale/ad.html?finnkode=372602500,Regular,128GB,9192.68,9244.50
iPhone 14 Pro Max 🔋 💯,8990,https://www.finn.no/bap/forsale/ad.html?finnkode=371564800,Pro Max,Unknown,9129.35,8990.00
iPhone 14 Pro 512 GB - som ny og m garanti,8950,https://www.finn.no/bap/forsale/ad.html?finnkode=372176330,Pro,512GB,8516.67,8950.00
iPhone 14 Pro,8950,https://www.finn.no/bap/forsale/ad.html?finnkode=372126183,Pro,Unknown,7482.00,7450.00
Apple iPhone 14 Pro | 256GB | Svart,8900,https://www.finn.no/recommerce/forsale/item/374676802,Pro,256GB,7092.60,7000.00
iPhone 14 Pro Max Silver 256GB - 93% batterikapasitet,8900,https://www.finn.no/recommerce/forsale/item/374013847,Pro Max,256GB,8640.21,8500.00
iPhone 13 pro blå 128gb,8900,https://www.finn.no/bap/forsale/ad.html?finnkode=371474938,Pro,128GB,5839.25,5500.00
Strøken iPhone 14 pro Max,8900,https://www.finn.no/bap/forsale/ad.html?finnkode=369541644,Pro Max,Unknown,9373.46,9749.50
NY iPhone 14 pro,8900,https://www.finn.no/bap/forsale/ad.html?finnkode=368364207,Pro,Unknown,8044.07,8125.00
iPhone 14 pro,8900,https://www.finn.no/bap/forsale/ad.html?finnkode=367632969,Pro,Unknown,7482.00,7450.00
iPhone 14 Pro Max 128GB,8800,https://www.finn.no/recommerce/forsale/item/374262550,Pro Max,128GB,8174.90,7800.00
iPhone 14 Pro Max,8800,https://www.finn.no/bap/forsale/ad.html?finnkode=372801026,Pro Max,Unknown,9129.35,8990.00
iPhone 15,8799,https://www.finn.no/bap/forsale/ad.html?finnkode=358502856,Regular,Unknown,8287.67,8799.00
iPhone 15 strøken,8790,https://www.finn.no/bap/forsale/ad.html?finnkode=371721103,Regular,Unknown,8287.67,8799.00
iPhone 13 PRO MAX,8750,https://www.finn.no/bap/forsale/ad.html?finnkode=365662094,Pro Max,Unknown,6623.42,6500.00
iPhone 14 128gb,8700,https://www.finn.no/bap/forsale/ad.html?finnkode=369595376,Regular,128GB,6336.27,6250.00
iPhone 13 Pro Max. 100% batteri kapasitet . Med kvittering,8600,https://www.finn.no/bap/forsale/ad.html?finnkode=362444914,Pro Max,Unknown,6623.42,6500.00
Brukt iPhone 14 Pro - 2 års garanti,9389,https://www.finn.no/bap/webstore/ad.html?finnkode=338230088,Pro,Unknown,8044.07,8125.00
Helt ny iPhone 14 pro 256 gb,8500,https://www.finn.no/recommerce/forsale/item/374807437,Pro,256GB,10000.00,10000.00
iPhone 14 pro Max,8500,https://www.finn.no/recommerce/forsale/item/374646776,Pro Max,Unknown,9129.35,8990.00
iPhone 14 pro 256gb deep purple,8500,https://www.finn.no/recommerce/forsale/item/374557426,Pro,256GB,7636.44,7500.00
iPhone 14,8500,https://www.finn.no/recommerce/forsale/item/373934097,Regular,Unknown,6228.35,6000.00
iPhone 14 Pro Max 512GB Space Black,8500,https://www.finn.no/bap/forsale/ad.html?finnkode=373157993,Pro Max,512GB,10450.00,10000.00
iPhone 14 Pro 128 GB,8500,https://www.finn.no/bap/forsale/ad.html?finnkode=363126292,Pro,128GB,7515.39,7450.00
iPhone 14 pro,8500,https://www.finn.no/bap/forsale/ad.html?finnkode=372380808,Pro,Unknown,7482.00,7450.00
iPhone 14 Pro Max 256 GB Midnatt,8500,https://www.finn.no/bap/forsale/ad.html?finnkode=371853228,Pro Max,256GB,8640.21,8500.00
iPhone 13 Pro Max – 1TB Sierrablå ( 5G smarttelefon),8500,https://www.finn.no/bap/forsale/ad.html?finnkode=371731276,Pro Max,Unknown,6623.42,6500.00
iPhone 14 Pro Max 256gb (Kom med bud),8500,https://www.finn.no/bap/forsale/ad.html?finnkode=371701345,Pro Max,256GB,8640.21,8500.00
iPhone 14 PRO 128GB purple,8500,https://www.finn.no/bap/forsale/ad.html?finnkode=371602498,Pro,128GB,7515.39,7450.00
